"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EA19","Euro area (19 countries)","T_GDPEMP","GDP per person employed","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,73032.279285,,
"EA19","Euro area (19 countries)","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,16250956.615,,
"EA19","Euro area (19 countries)","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,47548.319553,,
"EA19","Euro area (19 countries)","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,64.896818,,
"EA19","Euro area (19 countries)","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,102417.66725,,
"EA19","Euro area (19 countries)","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,14832384.398,,
"EA19","Euro area (19 countries)","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,43397.75004,,
"EA19","Euro area (19 countries)","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,59.23187,,
"EA19","Euro area (19 countries)","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,93477.463868,,
"EA19","Euro area (19 countries)","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",78.842743,,
"EA19","Euro area (19 countries)","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",75.421989,,
"EA19","Euro area (19 countries)","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",86.817901,,
"EA19","Euro area (19 countries)","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",78.468899,,
"EA19","Euro area (19 countries)","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",86.873777,,
"EA19","Euro area (19 countries)","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,341777.72775,,
"EA19","Euro area (19 countries)","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,250412.224,,
"EA19","Euro area (19 countries)","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1578.161609,,
"EA19","Euro area (19 countries)","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,158673.372,,
"EA19","Euro area (19 countries)","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,732.675665,,
"EA19","Euro area (19 countries)","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-24.578011,,
"EA19","Euro area (19 countries)","T_GPHRPO","Gap in labour utilisation with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-13.126223,,
"EA19","Euro area (19 countries)","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-13.182099,,
"ZAF","South Africa","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,135.672091,"E","Estimated value"
"ZAF","South Africa","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,20.809918,"E","Estimated value"
"ZAF","South Africa","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,19.859863,"E","Estimated value"
"ZAF","South Africa","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",27.839167,"E","Estimated value"
"ZAF","South Africa","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",73.788975,"E","Estimated value"
"ZAF","South Africa","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,35924.109341,"E","Estimated value"
"ZAF","South Africa","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,2191.363,"E","Estimated value"
"ZAF","South Africa","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,622.321126,"E","Estimated value"
"CRI","Costa Rica","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",104.957218,,
"CRI","Costa Rica","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,885.187709,,
"CRI","Costa Rica","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2018","2018","NATCUR","National currency","6","Millions",,,35966118.217,,
"CRI","Costa Rica","T_GDPPOP","GDP per head of population","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,7191888.8288,,
"CRI","Costa Rica","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,8124.704799,,
"CRI","Costa Rica","T_GDPEMP","GDP per person employed","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,17289275.078,,
"CRI","Costa Rica","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,104960.285,,
"CRI","Costa Rica","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,20988.161597,,
"CRI","Costa Rica","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,23.710408,,
"CRI","Costa Rica","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,50455.465577,,
"CRI","Costa Rica","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,94419.216,,
"CRI","Costa Rica","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,18880.339009,,
"CRI","Costa Rica","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,21.329192,,
"CRI","Costa Rica","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,45388.267598,,
"CRI","Costa Rica","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",0.509223,,
"CRI","Costa Rica","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",33.291795,,
"CRI","Costa Rica","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",31.719395,,
"CRI","Costa Rica","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",38.657245,,
"CRI","Costa Rica","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,5000.928,,
"CRI","Costa Rica","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,4426.76,,
"CRI","Costa Rica","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,2127.988094,,
"CRI","Costa Rica","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,2080.256,,
"CRI","Costa Rica","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-66.708205,,
"CRI","Costa Rica","T_GPHRPO","Gap in labour utilisation with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,4.957218,,
"CRI","Costa Rica","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-68.280605,,
"ITA","Italy","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,60.364086,,
"CHL","Chile","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,27.171972,,
"CAN","Canada","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,56.314375,,
"GRC","Greece","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,35.691096,,
"AUS","Australia","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,57.926011,"E","Estimated value"
"NLD","Netherlands","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,74.767791,,
"CRI","Costa Rica","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,22.445349,,
"GBR","United Kingdom","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,62.099421,,
"PRT","Portugal","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,41.415901,,
"ISR","Israel","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,44.613488,,
"EA19","Euro area (19 countries)","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,65.29529,,
"SVN","Slovenia","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,48.638209,,
"DNK","Denmark","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,83.520326,,
"JPN","Japan","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,47.428273,,
"MEX","Mexico","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,21.546657,"E","Estimated value"
"DEU","Germany","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,75.199914,,
"SVK","Slovak Republic","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,41.113787,,
"LVA","Latvia","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,38.387205,,
"CZE","Czech Republic","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,42.659123,,
"LTU","Lithuania","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,43.737004,,
"CHE","Switzerland","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,75.782063,,
"KOR","Korea","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,41.295147,,
"FIN","Finland","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,67.797573,,
"RUS","Russia","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,28.785013,,
"LUX","Luxembourg","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,66.852435,,
"BEL","Belgium","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,79.839999,,
"ZAF","South Africa","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,20.152197,"E","Estimated value"
"SWE","Sweden","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,74.294298,,
"G-7","G7","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,67.306518,,
"USA","United States","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,75.993383,,
"IRL","Ireland","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,82.560221,,
"EST","Estonia","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,42.052034,,
"ESP","Spain","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,56.685259,,
"FRA","France","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,74.92484,,
"HUN","Hungary","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,37.186744,,
"AUT","Austria","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,74.140109,,
"POL","Poland","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,39.711726,,
"NOR","Norway","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,99.609132,,
"NZL","New Zealand","T_GNIHRS","Gross national income per hour worked","CPC","USD, current prices, current PPPs","2018","2018",,,"0","Units",,,45.090868,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1630.498966,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,447154.55175,,
